object_id,koi_period,koi_prad,koi_teq,koi_insol,koi_disposition,category,score,flags,disposition_compare,is_disposition_match,color_hint
K05384.01,7.95445779,9.5,1064.0,303.36,CANDIDATE,hot_jupiter_candidate,0.65,,mismatch,False,red
K05385.01,331.70918,6815.75,221.0,0.56,CANDIDATE,anomalous_signal,0.8,FLAG_RADIUS_TOO_LARGE;FLAG_ANOMALOUS_DEPTH,mismatch,False,red
K05386.01,575.42002,1.91,225.0,0.61,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05387.01,297.78282,1.17,167.0,0.18,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05388.01,137.396194,3.38,517.0,16.87,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05389.01,365.739893,1.73,241.0,0.8,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05390.01,104.198102,5.13,497.0,14.46,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05391.01,368.72715,1.55,215.0,0.51,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05511.01,74.833577,1.68,590.0,28.65,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05512.01,8.5852872,3.02,777.0,85.95,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05513.01,100.303613,78.77,421.0,7.41,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05514.01,102.100752,2.63,551.0,21.84,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05515.01,6.263491873,6.46,1180.0,458.5,CANDIDATE,candidate,0.5,,match,True,black
K05516.01,0.83620025,65.64,1932.0,3299.29,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05517.01,335.43143,7.12,468.0,11.31,CANDIDATE,candidate,0.5,,match,True,black
K05518.01,558.21886,3.1,198.0,0.36,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05638.01,290.02002,1.56,321.0,2.51,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05639.01,279.21957,4.92,395.0,5.77,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05640.01,348.665961,9.56,493.0,13.93,CANDIDATE,candidate,0.5,,match,True,black
K05641.01,616.34132,2.11,131.0,0.07,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05642.01,222.28056,2.56,405.0,6.37,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05643.01,570.01886,1.62,190.0,0.31,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05644.01,378.9313911,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05645.01,580.8532679,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05765.01,390.40832,0.63,115.0,0.04,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05766.01,191.528018,1.32,334.0,2.95,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05767.01,386.59946,1.89,259.0,1.06,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05768.01,15.4032765,1.32,626.0,36.41,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05769.01,7.58062893,0.97,937.0,182.01,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05770.01,61.0011095,2.55,536.0,19.57,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05771.01,198.232389,2.28,352.0,3.64,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05392.01,0.66062715,26.13,2327.0,6966.29,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05393.01,248.421771,18.92,579.0,26.64,CANDIDATE,candidate,0.5,,match,True,black
K05394.01,456.5734,7.88,413.0,6.88,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05395.01,601.13797,1.81,254.0,0.99,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05396.01,344.06248,5.26,589.0,28.42,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05397.01,39.94344731,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05398.01,551.22396,2.1,206.0,0.42,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05399.01,466.90824,2.19,210.0,0.46,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05519.01,361.30991,7.07,422.0,7.5,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05520.01,199.4424134,56.11,344.0,3.32,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05521.01,31.59115876,72.91,783.0,88.84,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05522.01,356.99135,2.47,240.0,0.78,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05523.01,96.120478,2.08,460.0,10.62,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05524.01,9.63647672,2.02,1243.0,565.04,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05525.01,45.680876,14.5,1215.0,514.91,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05526.01,43.169798,1.47,615.0,33.77,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05897.01,395.94327,2.53,172.0,0.21,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05898.01,76.37924,1.73,406.0,6.41,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05899.01,58.669218,1.28,450.0,9.68,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05900.01,355.84731,1.68,354.0,3.71,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05901.01,61.611129,1.29,597.0,30.02,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05902.01,150.728285,1.27,321.0,2.51,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05903.01,253.790434,2.06,253.0,0.97,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05904.01,322.544807,0.68,219.0,0.55,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05905.01,35.6606167,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05906.01,22.57494749,49.49,860.0,129.25,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05907.01,587.38162,36.77,527.0,18.29,CANDIDATE,anomalous_signal,0.7,FLAG_RADIUS_TOO_LARGE,mismatch,False,red
K05908.01,85.5692223,6.85,536.0,19.51,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05909.01,7.07987663,1.36,738.0,70.05,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05910.01,91.240335,1.75,494.0,14.03,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05911.01,357.41382,3.01,283.0,1.52,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05912.01,359.854745,2.25,302.0,1.97,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05913.01,89.366114,1.97,391.0,5.54,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05914.01,422.255426,5.09,277.0,1.39,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05915.01,37.6259039,1.81,519.0,17.13,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05916.01,100.414752,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05917.01,41.9934673,1.56,503.0,15.19,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05918.01,94.67782,1.46,353.0,3.67,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05919.01,290.196139,2.35,341.0,3.2,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05920.01,471.39698,1.87,265.0,1.16,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05921.01,175.452812,3.96,591.0,28.77,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05922.01,367.07446,2.15,287.0,1.59,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05923.01,366.684634,10.75,444.0,9.18,CANDIDATE,candidate,0.5,,match,True,black
K05924.01,291.306507,2.49,219.0,0.54,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05925.01,93.006,1.97,503.0,15.18,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05926.01,26.46288074,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05927.01,436.42852,1.26,245.0,0.86,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05928.01,20.69920737,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05929.01,466.002988,4.92,223.0,0.58,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05930.01,302.77571,1.0,106.0,0.03,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05931.01,115.1995292,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05932.01,355.86134,2.79,233.0,0.7,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05933.01,236.506437,10.37,480.0,12.54,CANDIDATE,candidate,0.5,,match,True,black
K05934.01,19.3854894,6.13,632.0,37.73,CANDIDATE,candidate,0.5,,match,True,black
K05935.01,416.8789312,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05936.01,48.38798413,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05937.01,357.588538,3.53,420.0,7.38,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05938.01,545.205601,1.66,257.0,1.03,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05939.01,105.053389,1.52,449.0,9.61,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05940.01,24.7967294,3.14,537.0,19.62,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05941.01,44.7060191,60.47,465.0,11.01,CANDIDATE,anomalous_signal,0.8,FLAG_RADIUS_TOO_LARGE;FLAG_ANOMALOUS_DEPTH,mismatch,False,red
K05942.01,125.277815,15.75,799.0,96.53,CANDIDATE,candidate,0.5,,match,True,black
K05943.01,27.2020672,1.87,719.0,63.31,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05944.01,64.71316809,62.03,482.0,12.8,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05945.01,40.7282314,4.58,829.0,111.83,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05946.01,183.3804845,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05947.01,1.036592136,293.01,4194.0,73013.77,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05948.01,398.51312,1.23,222.0,0.58,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05949.01,559.785594,1.88,249.0,0.92,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05950.01,109.43946,1.0,314.0,2.31,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05951.01,194.2583534,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05952.01,164.507439,2.15,346.0,3.39,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05953.01,370.84786,4.03,219.0,0.54,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05954.01,73.908995,0.94,421.0,7.44,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05955.01,96.32561456,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05956.01,212.646179,3.19,321.0,2.5,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05957.01,371.54879,1.13,230.0,0.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05958.01,226.499243,0.89,245.0,0.86,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05959.01,251.48808,1.74,284.0,1.55,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05960.01,32.4185265,1.62,687.0,52.7,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05961.01,19.15976088,25.24,424.0,7.65,CANDIDATE,anomalous_signal,0.7,FLAG_ANOMALOUS_DEPTH,mismatch,False,red
K05962.01,2.61594288,0.92,1370.0,831.27,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05963.01,1.686009643,1.81,1442.0,1024.99,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05964.01,32.033211,0.85,591.0,28.78,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05965.01,43.3975622,1.69,388.0,5.35,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05966.01,478.7918502,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05844.01,344.961485,1.61,230.0,0.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05845.01,22.2659599,1.18,896.0,152.29,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05846.01,199.064336,6.12,483.0,12.81,CANDIDATE,candidate,0.5,,match,True,black
K05847.01,277.114286,17.56,605.0,31.66,CANDIDATE,candidate,0.5,,match,True,black
K05848.01,323.159363,3.41,331.0,2.83,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05849.01,21.512259,1.13,639.0,39.45,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05850.01,303.226376,3.66,274.0,1.33,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05967.01,22.8631517,4.84,1112.0,361.26,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05968.01,97.942437,2.29,600.0,30.59,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05969.01,163.820347,2.59,251.0,0.93,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05970.01,151.577009,3.67,502.0,14.96,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05971.01,493.30572,1.08,149.0,0.12,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05972.01,449.87203,2.59,199.0,0.37,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05973.01,419.93373,1.82,285.0,1.57,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05851.01,322.221973,2.18,277.0,1.4,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05852.01,235.413973,3.2,304.0,2.03,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05853.01,366.68293,3.15,222.0,0.58,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05854.01,240.57135,2.93,302.0,1.96,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05855.01,217.792748,6.15,334.0,2.94,CANDIDATE,candidate,0.5,,match,True,black
K05856.01,259.34304,6.04,449.0,9.65,CANDIDATE,candidate,0.5,,match,True,black
K05857.01,388.0388485,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05858.01,8.34410791,1.75,993.0,229.93,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05974.01,4.76815507,0.49,761.0,79.48,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05975.01,545.4562397,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05976.01,2.709570339,223.75,2427.0,8211.89,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05977.01,49.49059818,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05978.01,364.18129,1.78,209.0,0.45,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05979.01,37.7935113,0.89,592.0,29.06,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05980.01,0.855294909,49.03,2137.0,4916.23,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05981.01,350.609298,3.88,405.0,6.37,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05859.01,172.621943,26.09,790.0,92.12,CANDIDATE,candidate,0.5,,match,True,black
K05860.01,264.708077,6.17,425.0,7.68,CANDIDATE,candidate,0.5,,match,True,black
K05861.01,452.40428,1.58,256.0,1.01,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05862.01,0.699985822,46.27,1653.0,1761.47,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05863.01,8.67237968,0.87,825.0,109.61,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05864.01,35.9216912,1.38,468.0,11.38,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05865.01,35.8726918,62.51,1670.0,1837.31,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05866.01,102.300622,35.36,984.0,221.33,CANDIDATE,anomalous_signal,0.7,FLAG_RADIUS_TOO_LARGE,mismatch,False,red
K05867.01,359.8455,14.76,510.0,16.01,CANDIDATE,candidate,0.5,,match,True,black
K05868.01,22.7783121,1.89,863.0,130.87,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05869.01,114.406187,2.42,267.0,1.21,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05870.01,132.114,0.75,217.0,0.52,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05871.01,623.2344,2.04,196.0,0.35,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05872.01,46.16051579,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05873.01,217.170081,109061.0,802.0,97.62,CANDIDATE,anomalous_signal,0.8,FLAG_RADIUS_TOO_LARGE;FLAG_ANOMALOUS_DEPTH,mismatch,False,red
K05874.01,287.33114,2.07,266.0,1.18,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05875.01,9.8788502,2.64,1003.0,238.98,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05876.01,189.456089,2.2,337.0,3.04,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05877.01,230.358183,2.87,289.0,1.66,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05878.01,211.54114,1.88,251.0,0.94,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05879.01,88.523517,1.6,209.0,0.45,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05880.01,386.2240091,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05881.01,134.35872,1.27,499.0,14.61,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05882.01,55.01469183,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K05883.01,198.781156,1.69,404.0,6.33,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05884.01,588.63759,1.52,185.0,0.28,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05885.01,111.149082,1.87,364.0,4.16,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05886.01,284.87177,1.84,401.0,6.1,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05887.01,9.8338474,0.98,946.0,188.78,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05888.01,190.860818,1.84,273.0,1.32,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05889.01,374.41813,2.42,280.0,1.44,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K05890.01,263.30198,2.19,308.0,2.11,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05891.01,370.31761,2.98,182.0,0.26,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K05892.01,37.959659,1.41,484.0,12.93,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05893.01,405.6296,1.4,216.0,0.52,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K05894.01,1.080695116,155.22,3344.0,29671.05,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05895.01,11.8307724,1.16,770.0,83.17,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05896.01,434.28175,1.94,212.0,0.48,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K06178.02,33.814176,1.49,589.0,28.41,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K06179.01,16.2957847,2.13,744.0,72.62,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K06180.01,28.201998,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K06180.02,58.92565,1.5,809.0,101.17,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K06181.01,24.0733775,27.78,1263.0,601.46,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K06182.01,19.2405821,1.19,565.0,24.17,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K01608.03,232.040326,2.05,327.0,2.71,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K06182.02,28.684308,1.35,512.0,16.27,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00492.02,265.29617,2.99,302.0,1.97,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K03410.02,61.569765,2.44,530.0,18.66,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03440.02,58.940569,2.48,465.0,11.06,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03444.04,14.1502311,0.74,390.0,5.44,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03456.02,486.12702,1.18,249.0,0.91,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K03479.02,1.71029474,1.04,1267.0,610.77,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03503.02,31.8245304,0.8,589.0,28.37,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03504.02,140.2440875,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K04568.02,48.04066636,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K04647.02,12.008552,2.08,1016.0,251.93,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K04657.02,10.4314847,0.77,700.0,56.67,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K04895.02,47.5571352,1.85,507.0,15.58,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K05982.01,1.838514245,57.6,1572.0,1447.16,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05983.01,8.412008943,50.83,1100.0,345.76,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05984.01,3.912679136,1794.2,1018.0,253.12,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K05985.01,7.544804312,63.99,1233.0,546.03,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K06093.02,27.2497521,4.49,1090.0,333.56,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K06094.01,2.283466438,218.79,2014.0,3883.24,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K06095.01,0.692807507,46.44,2057.0,4211.9,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K06096.01,17.27929077,27.66,556.0,22.63,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01015.03,16.9972894,3.14,956.0,197.18,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K06097.01,93.05654364,,,,CANDIDATE,candidate,0.5,FLAG_MISSING_PRAD;FLAG_MISSING_TEQ,match,True,black
K06097.02,88.433122,1.7,595.0,29.68,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K06097.03,282.34315,2.35,404.0,6.31,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K06183.01,4.326946311,106.99,1481.0,1137.15,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K06184.01,527.29093,1.3,216.0,0.51,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K06185.01,168.858303,2.41,526.0,18.16,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K06186.01,5.34264143,1.72,799.0,96.47,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
